ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance.mi.,Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2482327,Bing,NA,2,2016-05-16 15:57:56,2016-05-16 21:57:56,38.48992,-122.34881,38.49006,-122.34875,0.01,At Berryessa Knoxville Rd/Knoxville Rd - Accident.,1824, Sage Canyon Rd,L,Saint Helena,Napa,CA,94574,US,US/Pacific,KSTS,2016-05-16 15:53:00,82,NA,31,29.86,10,SSW,10.4,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2473429,MapQuest,201,2,2017-08-29 07:52:24,2017-08-29 08:22:12,42.502045,-71.24353,NA,NA,0,Accident on US-3 Southbound at MA-62 Burlington Rd.,148,Burlington Rd,L,Bedford,Middlesex,MA,01730-1300,US,US/Eastern,KBED,2017-08-29 07:56:00,53.1,NA,93,30.35,0.5,NNW,3.5,NA,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3258971,Bing,NA,2,2018-10-18 09:54:44,2018-10-18 10:24:42,47.192092,-122.236896,47.19209,-122.23689,0,At near WA-162/Valley Ave - Accident. Left lane blocked.,1299, State Route 410 E,L,Sumner,Pierce,WA,98390,US,US/Pacific,KPLU,2018-10-18 09:55:00,53.6,NA,82,30.19,10,Calm,NA,NA,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-738172,MapQuest-Bing,201,2,2020-02-27 11:12:20,2020-02-27 12:12:05,38.660362,-120.969101,NA,NA,0,Lane blocked due to accident on Cameron Park Dr at US-50 Exit 35.,NA,Country Club Dr,R,Shingle Springs,El Dorado,CA,95682,US,US/Pacific,KPVF,,NA,NA,NA,NA,NA,,NA,NA,,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1676754,MapQuest,201,2,2018-09-27 13:16:27,2018-09-27 13:46:12,39.775543,-86.159569,NA,NA,0,Accident on Illinois St at North St.,NA,W North St,R,Indianapolis,Marion,IN,46204,US,US/Eastern,KIND,2018-09-27 12:54:00,60.1,NA,62,30.08,10,Calm,NA,NA,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1302446,MapQuest,201,3,2019-03-24 16:52:17,2019-03-24 17:51:54,33.559132,-80.824692,NA,NA,0,Accident on I-26 Westbound at I-26 Exits 145.,NA,I-26 E,R,Orangeburg,Orangeburg,SC,29118,US,US/Eastern,KOGB,2019-03-24 16:53:00,73.9,NA,24,30.19,10,SSW,10.4,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1803075,MapQuest,201,2,2018-06-01 10:50:27,2018-06-01 11:35:06,37.24456,-93.310966,NA,NA,0,Accident on MO-13 Kansas Expy at Talmage St.,NA,W Talmage St,R,Springfield,Greene,MO,65803,US,US/Central,KSGF,2018-06-01 10:52:00,84.9,NA,61,29.88,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2835412,Bing,NA,2,2020-06-18 17:39:00,2020-06-18 18:32:47,44.96467,-93.28649,44.96515,-93.28745,0.057,At Hennepin/Lyndale Ave/Exit 231 - Accident. Heavy rain.,NA,I-94 W,R,Minneapolis,Hennepin,MN,55403,US,US/Central,KMSP,2020-06-18 17:40:00,83,83,58,29,10,WNW,8,0,Thunder in the Vicinity,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-884481,MapQuest,201,3,2019-11-13 08:19:02,2019-11-13 09:19:38,35.116215,-90.027283,NA,NA,0,Right hand shoulder blocked due to accident on I-240 Northbound near Mclemore Ave.,NA,I-240 N,R,Memphis,Shelby,TN,38106,US,US/Central,KMEM,2019-11-13 07:54:00,21,21,68,30.02,10,ENE,3,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-781824,MapQuest,201,2,2019-12-13 19:18:01,2019-12-13 20:02:41,33.494949,-112.11705,NA,NA,0,Accident on 27th Ave at Indian School Rd.,4100,N 27th Ave,L,Phoenix,Maricopa,AZ,85017-4305,US,US/Mountain,KPHX,2019-12-13 18:51:00,61,61,56,28.8,10,SSW,3,0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1148541,MapQuest,201,3,2019-05-31 11:31:11,2019-05-31 12:30:50,37.700623,-122.110069,NA,NA,0,Accident on I-580 Eastbound at Exit 33 Liberty St.,NA,I-580 E,R,San Leandro,Alameda,CA,94578,US,US/Pacific,KHWD,2019-05-31 11:54:00,65,65,68,29.85,10,W,7,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1966021,MapQuest,201,2,2018-04-20 12:16:44,2018-04-20 13:01:33,38.014599,-122.249977,NA,NA,0,Accident on CA-4 Eastbound at Exit 1 Claeys Ln.,NA,John Muir Pkwy E,R,Rodeo,Contra Costa,CA,94572,US,US/Pacific,KCCR,2018-04-20 11:53:00,73,NA,39,30.12,10,NNW,8.1,NA,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-250949,MapQuest,201,2,2016-10-19 07:15:33,2016-10-19 07:45:16,40.41547,-79.882957,NA,NA,0,Accident pedestrian involved on Miller Ave both ways between Ohio Ave and Harriet St.,127,Harriet St,L,Braddock,Allegheny,PA,15104-1015,US,US/Eastern,KAGC,2016-10-19 07:14:00,68,NA,90,30.02,4,WNW,4.6,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-408219,MapQuest,201,3,2017-05-01 13:45:21,2017-05-01 14:30:00,34.058819,-117.297844,NA,NA,0.01,Accident on I-215 Southbound after I-10 .,NA,I-215 S,R,Colton,San Bernardino,CA,92324,US,US/Pacific,KSBD,2017-05-01 13:50:00,91.4,NA,11,29.9,5,WNW,8.1,NA,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-738966,MapQuest,201,2,2020-02-28 08:06:30,2020-02-28 09:06:08,34.494411,-81.933647,NA,NA,0,Accident on Torrington Rd at Medical Ridge Rd.,2201,Torrington Rd,L,Laurens,Laurens,SC,29360-7738,US,US/Eastern,KLUX,2020-02-28 08:15:00,34,27,75,29.38,10,SW,8,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1731498,MapQuest,201,2,2018-08-23 20:33:30,2018-08-23 21:03:16,38.609947,-121.338959,NA,NA,0,Accident on Camino Garden Way at El Camino Ave.,2499,Camino Garden Way,R,Carmichael,Sacramento,CA,95608-5104,US,US/Pacific,KMCC,2018-08-23 20:30:00,68,NA,56,29.94,6,South,12.7,NA,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1939536,MapQuest,201,2,2018-04-09 09:14:03,2018-04-09 10:13:48,34.625587,-82.779289,NA,NA,0,Accident on US-76 at SC-187.,7378,Highway 76,R,Pendleton,Anderson,SC,29670-9159,US,US/Eastern,KCEU,2018-04-09 08:54:00,45,41.8,93,30.05,3,ENE,5.8,0.02,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49344,MapQuest,201,3,2016-07-15 20:49:52,2016-07-15 21:34:52,32.7631,-117.127563,NA,NA,0,Accident on I-805 Southbound at Adams Ave.,NA,Adams Ave,R,San Diego,San Diego,CA,92116,US,US/Pacific,KMYF,2016-07-15 20:53:00,69.1,NA,73,29.91,10,WSW,4.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1071826,MapQuest,201,2,2019-08-05 17:32:07,2019-08-05 18:16:21,33.00037,-96.757759,NA,NA,0.769999980927,Accident on exit ramp from President George Bush Tpke Westbound to Coit Rd Westbound.,1340,W President George Bush Hwy,R,Richardson,Collin,TX,75080-1134,US,US/Central,KADS,2019-08-05 17:47:00,93,93,44,29.21,10,E,7,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3256789,Bing,NA,2,2018-10-15 07:15:58,2018-10-15 07:45:55,37.668689,-113.079887,37.666404,-113.079872,0.158,At beyond I-15-BL/Exit 57 - Accident. Right lane blocked.,NA,I-15 S,R,Cedar City,Iron,UT,84720,US,US/Mountain,KCDC,2018-10-15 06:53:00,24.1,18.2,81,30.38,10,ENE,4.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3095898,Bing,NA,2,2019-10-27 10:14:00,2019-10-27 11:05:43,33.87647,-118.095693,33.87647,-118.095693,0,At Studebaker Rd - Accident.,NA,Artesia Fwy W,R,Cerritos,Los Angeles,CA,90703,US,US/Pacific,KFUL,2019-10-27 09:53:00,70,70,57,29.69,10,ESE,10,0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2399238,MapQuest,229,3,2017-09-26 20:05:56,2017-09-26 20:50:27,39.799252,-86.034782,NA,NA,0,Slow traffic due to accident on I-465 Southbound at Exit 44 I-70.,NA,US-421 S,R,Indianapolis,Marion,IN,46219,US,US/Eastern,KMQJ,2017-09-26 20:12:00,75.2,NA,69,29.97,10,Calm,NA,NA,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2365071,MapQuest,201,2,2017-09-11 07:55:47,2017-09-11 08:40:18,35.081196,-80.730263,NA,NA,0,Accident on McKee Rd Eastbound at Weddington Rd.,3298,Weddington Rd,L,Matthews,Mecklenburg,NC,28105-6704,US,US/Eastern,KEQY,2017-09-11 07:53:00,60.1,NA,86,30.15,10,NE,13.8,NA,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-715044,MapQuest,201,2,2020-02-14 08:43:22,2020-02-14 09:28:00,28.606991,-81.284866,NA,NA,0,Restrictions due to accident on Goldenrod Rd at Broken Arrow Trl.,7600,Broken Arrow Trl,R,Winter Park,Orange,FL,32792-9006,US,US/Eastern,KORL,2020-02-14 08:53:00,75,75,84,30.02,8,W,5,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2485195,Bing,NA,2,2016-04-06 21:12:55,2016-04-07 03:12:55,33.98235,-118.300751,33.98235,-118.302419,0.096,At Halldale Ave - Accident.,1410, W Gage Ave,R,Los Angeles,Los Angeles,CA,90047-1519,US,US/Pacific,KHHR,2016-04-06 20:53:00,62.1,NA,78,30.11,10,Variable,3.5,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2718077,Bing,NA,3,2020-05-25 05:40:59,2020-05-25 06:40:59,32.77862,-96.85661,32.77862,-96.85661,0,At Singleton Blvd - Accident.,NA,Singleton Blvd,R,Dallas,Dallas,TX,75212,US,US/Central,KDAL,2020-05-25 05:29:00,68,68,84,29.26,10,SE,7,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-735918,MapQuest,201,2,2020-02-26 05:53:33,2020-02-26 06:53:16,36.014095,-86.62056,NA,NA,0,Left hand shoulder blocked due to accident on I-24 Westbound at Exit 62 TN-171 Old Hickory Blvd.,NA,Old Hickory Blvd,R,Antioch,Davidson,TN,37013,US,US/Central,KBNA,2020-02-26 05:53:00,44,36,76,29.3,10,WNW,17,0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3203630,Bing,NA,2,2019-01-19 21:43:58,2019-01-20 01:43:58,43.265434,-121.780135,43.258001,-121.783174,0.536,At Deer Butte Rd/NF-9772 - Accident.,135495, Dalles California Hwy,R,Gilchrist,Klamath,OR,97737,US,US/Pacific,KBDN,2019-01-19 21:35:00,37.4,33.8,100,30.09,5,ESE,4.6,NA,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2096459,MapQuest,201,2,2018-02-23 06:39:32,2018-02-23 07:09:10,34.679905,-83.02478,NA,NA,0,Accident on Richland Rd at Poplar Springs Rd.,479,Richland Rd,L,Seneca,Oconee,SC,29672-4562,US,US/Eastern,KCEU,2018-02-23 06:44:00,57,NA,100,30.42,0.2,Calm,NA,NA,Fog,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2807711,Bing,NA,3,2020-06-06 09:12:47,2020-06-06 09:27:47,41.87662,-87.91864,41.87662,-87.91864,0,At I-290/Eisenhower Expy - Accident. Right lane blocked.,NA,I-294 N,R,Berkeley,Cook,IL,60163,US,US/Central,KORD,2020-06-06 08:51:00,72,72,44,29.35,10,NNE,13,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3094124,Bing,NA,2,2019-10-26 22:46:00,2019-10-27 00:19:53,43.65319,-93.74498,43.65519,-93.73784,0.383,At MN-22/Exit 138 - Accident.,NA,I-90 E,R,Wells,Faribault,MN,56097,US,US/Central,KAEL,2019-10-26 22:55:00,32,32,87,28.38,10,CALM,0,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1753216,MapQuest,201,2,2018-07-03 23:31:34,2018-07-04 00:16:15,34.365108,-118.503716,NA,NA,0,Accident on CA-14 Northbound at Exit 2 Newhall Ave.,NA,Newhall Ave,R,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2018-07-03 23:51:00,65,65,73,29.09,10,ESE,6,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1431657,MapQuest,241,3,2019-01-28 14:21:43,2019-01-28 14:51:30,34.008278,-118.158226,NA,NA,0,#1 lane blocked due to accident on I-5 Southbound at Exit 129 Atlantic Blvd.,NA,I-5 S,R,Los Angeles,Los Angeles,CA,90040,US,US/Pacific,KCQT,2019-01-28 14:47:00,73.9,NA,30,29.93,6,Calm,NA,NA,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-823681,MapQuest,201,3,2019-10-16 07:56:47,2019-10-16 10:12:15,26.047853,-80.162415,NA,NA,0,Accident on I-95 Northbound at Exit 22 FL-848 Stirling Rd.,NA,I-95 S,R,Hollywood,Broward,FL,33020,US,US/Eastern,KFLL,2019-10-16 07:53:00,79,79,82,29.95,10,CALM,0,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-350261,MapQuest,201,3,2017-03-19 12:52:16,2017-03-19 13:36:51,33.459286,-117.656563,NA,NA,0.01,#1 lane blocked due to accident on I-5 Northbound at Exit 78 Camino de Estrella.,NA,I-5 N,R,Capistrano Beach,Orange,CA,92624,US,US/Pacific,KNXF,2017-03-19 12:56:00,NA,NA,NA,NA,5,West,6.9,NA,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1367148,MapQuest,201,2,2019-02-22 13:36:14,2019-02-22 14:04:49,39.74017,-75.555824,NA,NA,0,Accident on West St at DE-48 2nd St.,441,W 2nd St,R,Wilmington,New Castle,DE,19801-2422,US,US/Eastern,KILG,2019-02-22 13:51:00,46,41.4,42,30.37,10,NNW,9.2,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-131045,MapQuest,201,3,2016-09-16 07:34:48,2016-09-16 08:04:48,25.924843,-80.211639,NA,NA,0,Accident on I-95 Southbound at Exits 12A 12B US-441 State Road 9.,NA,State Road 9,R,Miami,Miami-Dade,FL,33169,US,US/Eastern,KHWO,2016-09-16 07:53:00,79,NA,90,30.03,10,Calm,NA,NA,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1229373,MapQuest,201,2,2019-04-11 16:47:49,2019-04-11 19:25:18,34.002079,-117.834862,NA,NA,0,HOV lane blocked due to accident on CA-57 Southbound at CA-60.,NA,CA-57 S,R,Walnut,Los Angeles,CA,91789,US,US/Pacific,KPOC,2019-04-11 16:47:00,66,66,37,28.8,10,SW,8,NA,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2355702,MapQuest,201,2,2017-09-06 17:41:26,2017-09-06 18:11:17,34.12561,-80.903923,NA,NA,0,Accident on Green Springs Dr at Sheridan Dr.,598,Sheridan Dr,L,Columbia,Richland,SC,29223-5329,US,US/Eastern,KCUB,2017-09-06 17:53:00,68,NA,93,29.89,3,Variable,4.6,0.1,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-99987,MapQuest,201,2,2016-04-05 14:44:43,2016-04-05 15:44:43,33.199715,-116.710297,NA,NA,0,Accident on CA-76 Pala Rd near CA-79.,26998,Highway 79,R,Santa Ysabel,San Diego,CA,92070,US,US/Pacific,KRNM,2016-04-05 14:53:00,82,NA,29,30,10,WNW,10.4,NA,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1451251,MapQuest,201,2,2018-12-07 12:20:09,2018-12-07 12:49:59,42.02639,-87.798119,NA,NA,0,Accident on Oakton St at Nordica Ave.,NA,N Nordica Ave,R,Niles,Cook,IL,60714,US,US/Central,KORD,2018-12-07 12:33:00,24.1,10.6,62,30.47,10,West,17.3,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2501953,Bing,NA,2,2016-10-03 06:38:59,2016-10-03 12:38:59,30.276056,-97.668063,30.275984,-97.668082,0.005,At Techni Center Dr - Accident.,NA,Ed Bluestein Blvd,R,Austin,Travis,TX,78721,US,US/Central,KAUS,2016-10-03 06:53:00,59,NA,96,29.96,7,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1199328,MapQuest,201,2,2019-04-30 07:45:34,2019-04-30 08:45:17,39.126259,-84.548973,NA,NA,0,Accident on Queen City Ave near Harrison Ave.,1602,Queen City Ave,R,Cincinnati,Hamilton,OH,45214-1416,US,US/Eastern,KLUK,2019-04-30 07:53:00,57,57,83,29.68,10,ENE,5,0,Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-3413291,Bing,NA,4,2017-10-30 18:16:17,2017-10-31 00:16:17,38.619756,-76.899029,38.619737,-76.898994,0.002,Closed at Mattawoman Beantown Rd - Road closed due to accident.,3401, Leonardtown Rd,L,Waldorf,Charles,MD,20601,US,US/Eastern,KADW,2017-10-30 17:56:00,53.8,NA,46,29.86,10,SW,9.2,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-3349549,Bing,NA,2,2018-01-31 08:35:33,2018-01-31 14:35:33,42.24047,-87.945233,42.24048,-87.94459,0.033,At IL-21/N Milwaukee Ave - Accident.,NA,E Townline Rd,R,Vernon Hills,Lake,IL,60061,US,US/Central,KPWK,2018-01-31 08:52:00,36,27.1,57,29.74,10,SSW,13.8,NA,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2194583,MapQuest,201,2,2017-12-14 08:20:50,2017-12-14 09:04:12,35.093971,-80.858269,NA,NA,0,Accident on Johnston Rd Southbound at Cedar Point Ln.,10142,Johnston Rd,R,Charlotte,Mecklenburg,NC,28210-8203,US,US/Eastern,KCLT,2017-12-14 07:52:00,37,34.5,54,29.81,10,SSW,3.5,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1458904,MapQuest,201,2,2018-12-12 06:19:13,2018-12-12 06:47:33,25.942289,-80.329514,NA,NA,0,Accident on FL-860 186th St at 79th Ave.,7722,NW 186th St,R,Hialeah,Miami-Dade,FL,33015-2738,US,US/Eastern,KOPF,2018-12-12 05:53:00,52,NA,77,30.24,10,NNW,9.2,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-2999238,Bing,NA,2,2020-02-13 16:16:00,2020-02-13 17:29:06,44.74021,-93.58803,44.74021,-93.58803,0,At CR-14/150th St W - Accident.,14378, Johnson Memorial Dr,L,Shakopee,Scott,MN,55379-9224,US,US/Central,KFCM,2020-02-13 15:53:00,-2,-17,49,29.42,10,W,8,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2172395,MapQuest,201,2,2017-12-05 08:36:15,2017-12-05 09:06:07,42.296387,-71.080467,NA,NA,0,Accident on Harvard St at Glenway St.,138,Harvard St,L,Dorchester Center,Suffolk,MA,02124-1846,US,US/Eastern,KMQE,2017-12-05 09:56:00,41,32.5,76,30.34,NA,SE,17.3,NA,,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2894995,Bing,NA,3,2020-04-05 02:48:59,2020-04-05 03:18:25,34.03379,-118.38618,34.03191,-118.41783,1.817,Between La Cienega Blvd and Nat'l Blvd/Overland Ave/Exit 4 - Accident.,NA,I-10 W,R,Los Angeles,Los Angeles,CA,90034,US,US/Pacific,KSMO,2020-04-05 02:51:00,56,56,84,29.69,10,WSW,3,0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-757252,MapQuest,201,2,2019-12-03 11:49:23,2019-12-03 12:34:42,25.903238,-80.325378,NA,NA,0,Left lane blocked due to accident on FL-826 Palmetto Expy Southbound at I-75 Exits 1A 1B.,NA,Palmetto Expy S,R,Hialeah,Miami-Dade,FL,33014,US,US/Eastern,KOPF,2019-12-03 11:53:00,65,65,50,29.99,10,WNW,13,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-991739,MapQuest,406,3,2019-08-21 08:36:48,2019-08-21 10:04:06,38.937431,-94.74295,NA,NA,0.699999988079,Entry ramp to I-35 Northbound at Exits 1A 1B 83 from I-435 Westbound closed due to fire department activity.,NA,US-169 S,R,Lenexa,Johnson,KS,66215,US,US/Central,KOJC,2019-08-21 08:22:00,72,72,91,28.88,10,NNE,8,0.02,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2197219,MapQuest,201,2,2017-12-15 19:15:56,2017-12-15 20:00:30,39.89254,-74.212036,NA,NA,0,Left hand shoulder blocked due to accident on Garden State Pkwy Northbound at Exit 77 County Hwy-618 Pinewald Keswick Rd.,NA,Garden State Pkwy N,R,Bayville,Ocean,NJ,08721,US,US/Eastern,KMJX,2017-12-15 19:08:00,23,17,93,29.93,4,NNW,4.6,0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2537036,Bing,NA,2,2016-11-16 08:02:44,2016-11-16 14:02:44,35.21107,-80.82498,35.211071,-80.824981,0,At Barnette Pl - Accident.,1799, E 4th St,L,Charlotte,Mecklenburg,NC,28204-3207,US,US/Eastern,KCLT,2016-11-16 07:52:00,39,36.8,89,29.98,3,North,3.5,NA,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1258897,MapQuest,201,2,2019-04-28 12:45:40,2019-04-28 13:50:30,28.379431,-81.682793,NA,NA,0,Accident on White Eagle St at Golden Eagle Blvd.,2298,White Eagle St,L,Clermont,Lake,FL,34714-8069,US,US/Eastern,KISM,2019-04-28 12:56:00,83,83,46,30,10,SE,6,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-73148,MapQuest,241,3,2016-11-18 04:55:48,2016-11-18 05:40:27,33.917049,-118.07988,NA,NA,0.01,Lane blocked due to accident and vehicles spun around on I-5 Southbound at CA-90 Imperial Hwy.,NA,Imperial Hwy,R,Norwalk,Los Angeles,CA,90650,US,US/Pacific,KFUL,2016-11-18 04:53:00,53.1,NA,NA,30.03,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2200496,MapQuest-Bing,245,3,2017-12-17 03:15:04,2017-12-17 03:44:45,41.933662,-87.697609,NA,NA,0,Two lanes blocked due to accident on I-94 Edens Expy Westbound at I-90 Kennedy Expy.,NA,N California Ave,R,Chicago,Cook,IL,60618,US,US/Central,KORD,2017-12-17 02:51:00,28.9,25.2,96,30.09,4,NNE,3.5,NA,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-439198,MapQuest,229,3,2017-05-11 13:10:22,2017-05-11 13:54:56,33.771942,-117.87059000000001,NA,NA,0.00999999977648,Slow traffic due to accident on I-5 Southbound before Exit 105B Main St.,NA,Santa Ana Fwy S,R,Santa Ana,Orange,CA,92706,US,US/Pacific,KSNA,2017-05-11 12:53:00,70,NA,61,30.11,10,WSW,10.4,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-882949,MapQuest,201,2,2019-11-13 18:34:57,2019-11-13 20:37:11,38.013966,-78.396599,NA,NA,0,Right hand shoulder blocked and right lane blocked due to accident on US-250 Richmond Rd Eastbound at VA-22 Louisa Rd.,NA,Louisa Rd,R,Charlottesville,Albemarle,VA,22911,US,US/Eastern,KCHO,2019-11-13 18:53:00,31,26,43,29.67,10,S,5,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-328821,MapQuest,201,3,2017-01-30 13:19:26,2017-01-30 13:50:03,39.788414,-84.183693,NA,NA,0.01,Accident on I-75 Northbound at Exit 56 Stanley Ave.,NA,Stanley Ave,R,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,2017-01-30 13:19:00,30.2,19.3,44,29.99,10,WSW,15,NA,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2395370,MapQuest,241,2,2017-09-24 17:55:42,2017-09-24 18:25:13,26.556511,-81.871758,NA,NA,0,Left lane blocked due to accident on US-41 Cleveland Ave Southbound at College Pkwy.,NA,College Pkwy,R,Fort Myers,Lee,FL,33907,US,US/Eastern,KFMY,2017-09-24 17:53:00,82.9,NA,88,29.82,10,SE,3.5,0.11,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1005729,MapQuest,201,2,2019-08-29 07:33:04,2019-08-29 08:35:48,40.827374,-73.931366,NA,NA,2.05999994278,Right hand shoulder blocked due to accident on I-87 Southbound from Exit 7N-S I-95 Cross Bronx Expy Exits 1C-D 1D-C-B to Exits 5 6 Macombs Dam Brg.,NA,Major Deegan Expy S,R,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,2019-08-29 07:51:00,71,71,59,29.83,10,N,8,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-193465,MapQuest,201,2,2016-07-15 19:04:52,2016-07-15 19:34:52,42.927502,-85.665398,NA,NA,0,Accident on Burton St at Horton Ave.,98,Burton St SE,R,Grand Rapids,Kent,MI,49507,US,US/Eastern,KGRR,2016-07-15 18:53:00,69.8,NA,68,30,10,NW,13.8,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
